date,S351_Out,S354_Out,RegWCA_cfs,RegWCA_acft
2019-04-15,408.8503853922378,624.8005889521118,1033.6509743443496,2050.2467076120174
2019-04-16,366.82034577370996,595.0805609372973,961.9009067110072,1907.9304484612828
2019-04-17,349.42032937203464,594.9805608430364,944.4008902150711,1873.2191657415935
2019-04-18,0.0,251.39023696650398,251.39023696650398,498.63253502306065
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,297.51028044036957,112.54010608301992,410.0503865233895,813.3349416691431
2019-04-21,61.39005786775015,0.0,61.39005786775015,121.76717978068243
2019-04-22,275.5502597403243,291.18027447355325,566.7305342138775,1124.110014613226
2019-04-23,1026.4909675951578,707.4206668317914,1733.9116344269491,3439.2137268858537
2019-04-24,1131.6410667121763,761.9607182425601,1893.6017849547366,3755.95914045772
2019-04-25,1071.3710099001682,636.8906003484476,1708.2616102486159,3388.3369039281297
2019-04-26,1047.0309869566759,647.5306103779805,1694.5615973346562,3361.1629283132906
2019-04-27,1123.5210590580605,654.3806168349602,1777.9016758930206,3526.4679741338064
2019-04-28,1102.8110395362964,531.5705010711832,1634.3815406074796,3241.795785794936
2019-04-29,1318.5512428982195,670.2506317944196,1988.801874692639,3944.7885184528495
2019-04-30,1940.7018293523772,701.1606609309597,2641.862490283337,5240.134249477
2019-05-01,1379.9713007942478,485.1604573239554,1865.1317581182032,3699.488842227456
2019-05-02,0.0,0.0,0.0,0.0
2019-05-03,129.7901223433015,0.0,129.7901223433015,257.43870766793856
2019-05-04,221.91020917791806,0.0,221.91020917791806,440.15889990440047
2019-05-05,193.23018214343256,0.0,193.23018214343256,383.2720662814985
2019-05-06,50.89004797018744,0.0,50.89004797018744,100.94041014886679
2019-05-07,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.0,0.0,0.0
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,0.0
2019-05-15,0.0,0.0,0.0,0.0
2019-05-16,0.0,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,0.0
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,0.0,248.23023398780867,248.23023398780867,492.3646691148185
2019-05-21,0.0,39.96003766729581,39.96003766729581,79.26073471308123
2019-05-22,0.0,0.0,0.0,0.0
2019-05-23,146.81013838677902,531.0005005338857,677.8106389206647,1344.4374022991385
2019-05-24,204.44019271025925,591.0205571102375,795.4607498204967,1577.7963972689554
2019-05-25,362.5203417204224,618.4105829287392,980.9309246491616,1945.676489041612
2019-05-26,557.130525164677,581.0905477499722,1138.221072914649,2257.6614981262064
2019-05-27,697.6306576034923,579.4805462323486,1277.111203835841,2533.1500728083906
2019-05-28,614.160578922583,634.1805977939339,1248.3411767165169,2476.084724017211
2019-05-29,1175.32110788604,722.6206811596926,1897.9417890457325,3764.5675385722107
2019-05-30,1279.0312056456805,819.7707727357108,2098.8019783813916,4162.97372411949
2019-05-31,1231.7911611160737,768.4407243507723,2000.231885466846,3967.4599448234894
2019-06-01,1361.611283487655,1057.8109971181707,2419.422280605826,4798.924093581656
2019-06-02,1241.141169929616,598.0805637651723,1839.2217336947883,3648.0963087836126
2019-06-03,1211.921142386114,339.0103195593079,1550.931461945422,3076.2725547687446
2019-06-04,853.9308049357821,118.50011170106487,972.430916636847,1928.816723149186
2019-06-05,1101.9510387256419,268.12025273662044,1370.0712914622623,2717.536406615397
2019-06-06,1202.5011335065867,68.4900645603878,1270.9911980669744,2521.011041365844
2019-06-07,491.60046339445825,0.0,491.60046339445825,975.089519142908
2019-06-08,469.8304428735135,0.0,469.8304428735135,931.908683439614
2019-06-09,130.45012296543388,0.0,130.45012296543388,258.7478189019381
2019-06-10,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.0,0.0,0.0
2019-06-12,0.0,0.0,0.0,0.0
2019-06-13,0.0,0.0,0.0,0.0
2019-06-14,0.0,0.0,0.0,0.0
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.0,0.0,0.0
2019-06-18,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0
2019-06-21,0.0,0.0,0.0,0.0
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0
2019-06-27,389.24036690736295,371.14034984585015,760.3807167532132,1508.2151516799984
2019-06-28,342.32032267939695,251.90023744724257,594.2205601266395,1178.6364810111895
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,204.66019291763644,204.66019291763644,405.9434926521319
2019-07-01,0.0,96.7500911989707,96.7500911989707,191.90380589315836
2019-07-02,339.0603196064392,293.25027642478716,632.3105960312264,1254.1880672279376
2019-07-03,779.91073516268,335.4603162129891,1115.3710513756691,2212.33848040364
2019-07-04,591.2905573647482,366.87034582084124,958.1609031855894,1900.5121514686166
2019-07-05,251.64023720216022,403.26038012296544,654.9006173251257,1298.995374464387
2019-07-06,0.0,148.33013981956915,148.33013981956915,294.2128323321154
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,0.0,0.0,0.0,0.0
2019-07-09,0.0,0.0,0.0,0.0
2019-07-10,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0
2019-07-17,456.2204300443856,383.04036106308786,839.2607911074734,1664.6737791616736
2019-07-18,147.88013939538789,20.120018965615404,168.0001583610033,333.22831410905
2019-07-19,0.0,0.0,0.0,0.0
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,0.0,0.0,0.0,0.0
2019-07-23,0.0,0.0,0.0,0.0
2019-07-24,0.0,0.0,0.0,0.0
2019-07-25,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.0
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0
2019-08-13,0.0,0.0,0.0,0.0
2019-08-14,0.0,0.0,0.0,0.0
2019-08-15,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,0.0
2019-08-22,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,0.0
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0
2019-08-28,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,0.0,0.0
2019-08-30,30.93002915539187,0.0,30.93002915539187,61.34971282971978
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,0.0,0.0
2019-09-04,0.0,129.7201222773177,129.7201222773177,257.29986253705965
2019-09-05,338.22031881463437,769.430725283968,1107.6510440986024,2197.025845969578
2019-09-06,528.0204977248611,904.8408529248225,1432.8613506496836,2842.0804890136474
2019-09-07,900.6308489563713,968.8309132433984,1869.4617621997697,3708.0774053232435
2019-09-08,899.5108479006309,1013.8809557086549,1913.391803609286,3795.2126424590188
2019-09-09,1222.0711519537597,1203.7011346377376,2425.7722865914975,4811.519330454235
2019-09-10,1230.7311601168929,1262.5911901489235,2493.3223502658166,4945.5048817522475
2019-09-11,1220.9211508697392,1281.6412081059293,2502.5623589756688,4963.832439028239
2019-09-12,741.7506991921086,1494.791409026454,2236.5421082185626,4436.181271651519
2019-09-13,437.09041201196936,1283.9212102551155,1721.011622267085,3413.626552766763
2019-09-14,424.87040049309275,2225.5820978873926,2650.4524983804854,5257.172530537693
2019-09-15,858.9008096206313,1855.3517488993296,2714.252558519961,5383.719949824343
2019-09-16,922.6408697035471,1008.4909506279075,1931.1318203314545,3830.39996562744
2019-09-17,656.0906184468488,485.3404574936266,1141.4310759404755,2264.028539127933
2019-09-18,563.9805316216608,447.27042160789074,1011.2509532295516,2005.8162657308155
2019-09-19,567.3705348171582,448.4404227107658,1015.810957527924,2014.8610342566371
2019-09-20,551.3005196691727,432.5704077513062,983.8709274204789,1951.5079845385198
2019-09-21,460.11043371119945,424.25039990866475,884.3608336198643,1754.1297134850008
2019-09-22,509.79048054080914,424.22039988038483,934.010880421194,1852.6105813154384
2019-09-23,695.690655774802,416.0803922074187,1111.7710479822208,2205.197873672735
2019-09-24,791.1507457577864,419.91039581767285,1211.0611415754593,2402.1397743149237
2019-09-25,1101.511038310885,586.6305529721151,1688.141591283,3348.4288463098305
2019-09-26,1132.1610672023435,559.4905273892734,1691.651594591617,3355.390937872472
2019-09-27,1062.8910019067062,513.5704841039329,1576.461486010639,3126.9113575021024
2019-09-28,1003.340945773387,541.0805100355461,1544.4214558089332,3063.359957597019
2019-09-29,941.8908878490787,581.9805485889112,1523.8714364379898,3022.598994174753
2019-09-30,1065.811004659171,568.4405358257682,1634.2515404849391,3241.537930551877
2019-10-01,1216.0111462414498,548.9905174917108,1765.0016637331605,3500.880800014724
2019-10-02,1352.651275041735,543.4805122978479,1896.1317873395828,3760.977400188063
2019-10-03,1481.1913962067554,672.4206338399157,2153.612030046671,4271.689461597572
2019-10-04,1402.3513218901953,807.7407613959348,2210.09208328613,4383.717647198039
2019-10-05,1297.8812234141606,791.8607464270499,2089.7419698412104,4145.003197180041
2019-10-06,1173.6611063212817,662.5706245550608,1836.2317308763427,3642.1656381932257
2019-10-07,476.2104488874607,269.2002537546554,745.4107026421161,1478.5221286906374
2019-10-08,0.0,0.0,0.0,0.0
2019-10-09,0.0,0.0,0.0,0.0
2019-10-10,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,0.0
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,0.0,0.0,0.0,0.0
2019-10-15,0.0,821.7907746398155,821.7907746398155,1630.0220014980741
2019-10-16,0.0,732.730690689633,732.730690689633,1453.371324982887
2019-10-17,0.0,538.9805080560353,538.9805080560353,1069.067837729146
2019-10-18,0.0,291.7402750014235,291.7402750014235,578.6668354653236
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,0.0,0.0,0.0,0.0
2019-10-22,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,0.0
2019-10-24,0.0,0.0,0.0,0.0
2019-10-25,0.0,0.0,0.0,0.0
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,0.0,0.0,0.0,0.0
2019-10-29,0.0,0.0,0.0,0.0
2019-10-30,0.0,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0
2019-11-02,606.3205715324035,396.3503736094267,1002.6709451418302,1988.7978196888203
2019-11-03,210.0101979606803,79.75007517434535,289.76027313502567,574.7395017633235
2019-11-04,78.580074071474,86.27008132026057,164.85015539173457,326.9802832195055
2019-11-05,0.0,51.320048375516116,51.320048375516116,101.79331595283622
2019-11-06,0.0,102.0500961948833,102.0500961948833,202.416365802551
2019-11-07,0.0,110.67010432031104,110.67010432031104,219.51415191933694
2019-11-08,136.61012877200383,66.16006236407117,202.770191136075,402.19467411840475
2019-11-09,59.69005626528761,31.910030079164393,91.600086344452,181.68877126422055
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,0.0,0.0,0.0,0.0
2019-11-12,0.0,0.0,0.0,0.0
2019-11-13,0.0,0.0,0.0,0.0
2019-11-14,0.0,0.0,0.0,0.0
2019-11-15,0.0,0.0,0.0,0.0
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,238.45022476893604,257.1602424054504,495.61046717438643,983.0433616403955
2019-11-19,786.9607418081856,412.8603891721673,1199.8211309803528,2379.84521329953
2019-11-20,373.5103520798711,275.4902596837669,649.0006117636381,1287.2927134331762
2019-11-21,305.59028805678,330.76031178265146,636.3505998394314,1262.2014147815123
2019-11-22,472.00044491900945,297.000279959631,769.0007248786404,1525.3129377967832
2019-11-23,238.57022488205115,136.2301284138064,374.8003532958576,743.4165007623335
2019-11-24,326.3303076068227,201.33018977869523,527.6604973855179,1046.614596564175
2019-11-25,144.86013654866025,30.92002914596562,175.78016569462588,348.65995865529044
2019-11-26,184.1801736126761,178.32016808889367,362.50034170156977,719.0194277650636
2019-11-27,284.7402684030484,151.5401428453957,436.2804112484441,865.3621957112889
2019-11-28,224.52021163816957,104.8000987871021,329.32031042527166,653.2068357285264
2019-11-29,175.74016565692122,97.8600922452843,273.6002579022055,542.6861115490246
2019-11-30,431.1704064316296,255.49024083126656,686.6606472628962,1361.9913938459547
2019-12-01,505.9804769494096,177.75016755159734,683.730644501007,1356.1797333677473
2019-12-02,442.25041687591516,207.82019589633177,650.0706127722469,1289.4150604337517
2019-12-03,335.7203164580718,386.1903640323567,721.9106804904285,1431.909834752765
2019-12-04,630.1205939668781,502.88047402726966,1133.001067994148,2247.3076183663925
2019-12-05,893.1508419055383,446.86042122141794,1340.0112631269562,2657.912340412318
2019-12-06,1019.7509612418642,337.5803182113542,1357.3312794532185,2692.266592795459
2019-12-07,974.3209184184109,510.2004809272861,1484.5213993456969,2944.54819560219
2019-12-08,896.520845082185,361.4303406929609,1257.9511857751459,2495.146176985002
2019-12-09,840.2207920123933,452.59042662265716,1292.8112186350504,2564.2910521626227
2019-12-10,480.26045270509115,260.0102450919313,740.2706977970224,1468.326929080394
2019-12-11,304.39028692563,361.6103408626338,666.0006277882637,1321.0122452180212
2019-12-12,74.91007061204009,103.69009774078849,178.60016835282858,354.2534339278355
2019-12-13,33.06003116318316,99.1000934141395,132.16012457732265,262.1396070991195
2019-12-14,183.24017272660885,295.41027846085706,478.65045118746593,949.4031699303387
2019-12-15,274.5802588259779,241.64022777591,516.220486601888,1023.9233351748447
2019-12-16,0.0,209.05019705576044,209.05019705576044,414.65106586010086
2019-12-17,0.0,103.59009764652599,103.59009764652599,205.4709586818843
2019-12-18,0.0,69.51006552186497,69.51006552186497,137.8732149626192
2019-12-19,0.0,0.0,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,0.0,0.0,0.0,0.0
2019-12-24,396.6603739016407,222.3602096020997,619.0205835037405,1227.8273273796692
2019-12-25,197.7001863569665,56.99005372020006,254.69024007716655,505.17809119305986
2019-12-26,0.0,0.0,0.0,0.0
2019-12-27,0.0,0.0,0.0,0.0
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
2019-12-30,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0
2020-01-06,67.33006346694252,101.52009569529211,168.85015916223463,334.9142906982924
2020-01-07,106.16010006907197,139.85013182610908,246.01023189518105,487.9612949640916
2020-01-08,0.0,231.69021839679107,231.69021839679107,459.5575481900351
2020-01-09,0.0,268.84025341531054,268.84025341531054,533.2446426492685
2020-01-10,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,0.0,0.0
2020-01-12,0.0,19.570018447171645,19.570018447171645,38.81713158996496
2020-01-13,374.9403534278252,552.0005203290111,926.9408737568363,1838.5872230966847
2020-01-14,94.05008865388314,316.9602987744262,411.0103874283093,815.2391034640515
2020-01-15,137.54012964864543,365.9203449253474,503.4604745739929,998.6138513175149
2020-01-16,585.6405520389153,282.4802662727156,868.120818311631,1721.9176431211201
2020-01-17,263.3902482780042,375.7603542007774,639.1506024787816,1267.7552200166633
2020-01-18,958.2509032704255,690.9506513067585,1649.201554577184,3271.1912835038443
2020-01-19,765.4107214946173,833.8407859984461,1599.2515074930634,3172.1153651124914
2020-01-20,687.3306478944554,649.8606125742971,1337.1912604687525,2652.3188651397704
2020-01-21,689.4106498551157,817.7707708504607,1507.1814207055763,2989.4943479695107
2020-01-22,542.8405116945653,1609.4915171455445,2152.33202884011,4269.150579204358
2020-01-23,528.9304985826506,1375.3012963921892,1904.2317949748399,3777.043765332595
2020-01-24,362.74034192779993,647.9606107833079,1010.7009527111078,2004.7253397024824
2020-01-25,98.42009277315456,649.9606126685579,748.3807054417125,1484.4131292436368
2020-01-26,0.0,602.9905683934618,602.9905683934618,1196.0317924084316
2020-01-27,123.60011650845249,613.4305782344647,737.0306947429173,1461.9003830225763
2020-01-28,419.08039503529375,621.9605862750574,1041.040981310351,2064.9047864290815
2020-01-29,443.00041758288387,647.9906108115878,1090.9910283944716,2163.9807048204348
2020-01-30,531.9705014482307,491.2304630456906,1023.2009644939213,2029.519113073693
2020-01-31,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0
2020-02-03,517.7704880629547,419.91039581767285,937.6808838806276,1859.8900331772247
2020-02-04,0.0,323.93030534452265,323.93030534452265,642.5157606508607
2020-02-05,133.62012595355526,318.2002999432814,451.82042589683664,896.1858147663755
2020-02-06,66.36006255259618,490.61046246126256,556.9705250138587,1104.7510363649887
2020-02-07,0.0,0.0,0.0,0.0
2020-02-08,0.0,678.700639759602,678.700639759602,1346.2027189631706
2020-02-09,0.0,832.3807846222138,832.3807846222138,1651.027286298161
2020-02-10,0.0,726.4806847982265,726.4806847982265,1440.9744382972824
2020-02-11,217.31020484184296,783.9507389708853,1001.2609438127282,1986.0010820525465
2020-02-12,880.2008296985434,880.9308303866577,1761.131660085201,3493.2046477789963
2020-02-13,1014.470956264803,863.1108135890825,1877.5817698538854,3724.183440505182
2020-02-14,680.0406410227189,802.5907565414143,1482.6313975641333,2940.7993770684584
2020-02-15,608.3005733987989,654.7406171743066,1263.0411905731055,2505.2422015017546
2020-02-16,244.03023002878356,524.0604939920662,768.0907240208497,1523.5079510953556
2020-02-17,1005.4509477623274,605.7705710139564,1611.2215187762838,3195.857882492759
2020-02-18,867.8308180382716,697.690657660052,1565.5214756983237,3105.2118470476253
2020-02-19,1119.7110554666613,798.4707526577987,1918.18180812446,3804.7136164148665
2020-02-20,963.4709081909269,716.0706749854995,1679.5415831764265,3331.370730230442
2020-02-21,1031.940972732465,952.2108975769703,1984.1518703094353,3935.5652347587647
2020-02-22,807.680761339375,871.0308210546725,1678.7115823940476,3329.7244236785937
2020-02-23,992.8209358569738,1200.0911312348596,2192.9120670918337,4349.641085076652
2020-02-24,981.3409250356366,1370.7112920655413,2352.052217101178,4665.295572620187
2020-02-25,505.8004767797343,680.4206413809158,1186.2211181606501,2352.8695878716494
2020-02-26,0.0,0.0,0.0,0.0
2020-02-27,1051.5009911702086,770.4907262831528,1821.9917174533614,3613.9205715687426
2020-02-28,1414.6913335221916,973.7909179188184,2388.48225144101,4737.554545733243
2020-02-29,1368.1612896618483,1031.6809724873794,2399.8422621492277,4760.087126972993
2020-03-01,1255.0911830792359,1032.2709730435274,2287.3621561227633,4536.982836669501
2020-03-02,1123.3010588506843,1028.630969612374,2151.9320284630585,4268.3571784564765
2020-03-03,1436.8113543730533,1154.0210878081277,2590.8324421811812,5138.916149066373
2020-03-04,1458.0313743755592,1189.2211209885252,2647.252495364084,5250.825324554661
2020-03-05,1327.0912509482373,1221.0911510299852,2548.1824019782225,5054.319794323805
2020-03-06,939.8108858884183,652.480615043975,1592.2915009323933,3158.3101920994022
2020-03-07,894.5008431780805,537.6105067646386,1432.111349942719,2840.592862611383
2020-03-08,713.4506725158215,376.27035468151644,1089.721027197338,2161.4616574459196
2020-03-09,838.0407899574719,567.8705352884707,1405.9113252459426,2788.6251136253272
2020-03-10,610.8705758213465,477.34044995262644,1088.211025773973,2158.4665696226757
2020-03-11,244.810230764031,372.6903513069189,617.5005820709499,1224.8124045377292
2020-03-12,375.980354408155,340.42032088840944,716.4006752965645,1420.9807394507357
2020-03-13,781.0007361901407,486.75045882272855,1267.7511950128692,2514.584495308026
2020-03-14,853.3908044267645,522.1804922199317,1375.5712966466963,2728.4456668987223
2020-03-15,808.4107620274931,497.9404693707043,1306.3512313981973,2591.1476674783244
2020-03-16,777.7007330794789,467.8004409599836,1245.5011740394625,2470.451578707274
2020-03-17,730.6506887289726,552.4505207531931,1283.1012094821658,2545.031249007876
2020-03-18,953.9208991888588,565.5305330827288,1519.4514322715877,3013.831915910694
2020-03-19,923.6608706650267,583.0705496163717,1506.7314202813984,2988.6017721281537
2020-03-20,967.0709115843796,705.8306653330183,1672.901576917398,3318.200277815659
2020-03-21,900.0008483625181,640.6906039304259,1540.6914522929442,3055.961495623055
2020-03-22,797.8407520639454,550.2205186511374,1348.0612707150826,2673.8795304633663
2020-03-23,878.7208283034564,627.5605915537558,1506.2814198572123,2987.7091962867808
2020-03-24,997.0809398725553,568.5305359106038,1565.6114757831592,3105.3903622158964
2020-03-25,1060.75099988949,538.2205073396372,1598.9715072291272,3171.5599845889737
2020-03-26,1022.7609640791645,580.8605475331706,1603.621511612335,3180.7832682830667
2020-03-27,1151.0010849613982,651.2906139222495,1802.2916988836478,3574.8455847357154
2020-03-28,1056.0109954214465,689.7606501850329,1745.7716456064795,3462.738059060452
2020-03-29,938.900885030633,605.6605709102703,1544.5614559409032,3063.6376478587817
2020-03-30,980.8209245454735,753.200709985166,1734.0216345306394,3439.4319120915234
2020-03-31,913.6008611822168,721.7806803678881,1635.3815415501049,3243.779287664633
2020-04-01,974.7409188143131,557.4105254286131,1532.1514442429261,3039.022389655844
2020-04-02,1054.510994007509,632.9905966722124,1687.5015906797214,3347.1594051132274
2020-04-03,1184.561116595892,689.21064966659,1873.7717662624818,3716.6262983816328
2020-04-04,1260.641188310804,606.7405719283056,1867.3817602391096,3703.951721434274
2020-04-05,1148.3910825011455,564.6905322909244,1713.08161479207,3397.897382940071
2020-04-06,990.9209340659846,426.09040164309414,1417.0113357090788,2810.641984378958
2020-04-07,807.3107609906032,431.78040700663234,1239.0911679972355,2457.7373317225165
2020-04-08,869.2908194145037,497.33046879570156,1366.6212882102054,2710.6933251649425
2020-04-09,947.9108935236835,559.0505269745166,1506.9614204982001,2989.05797755818
2020-04-10,874.290824127629,519.2204894297618,1393.5113135573906,2764.0296904410843
2020-04-11,953.4608987552514,518.1004883740213,1471.5613871292726,2918.842011370912
2020-04-12,897.4008459116947,429.1404045180997,1326.5412504297942,2631.194570227497
2020-04-13,938.18088435194,558.6005265503346,1496.7814109022747,2968.865928524662
2020-04-14,1106.65104315598,759.2307156691959,1865.881758825176,3700.9764686297362
2020-04-15,1056.0709954780064,764.3007204483021,1820.3717159263083,3610.7072985398327
2020-04-16,1299.0412245076063,622.8005870668617,1921.841811574468,3811.9732332579574
2020-04-17,1067.6110063558992,350.48033037121695,1418.0913367271162,2812.784166398235
2020-04-18,249.0902347984664,107.16010101169698,356.2503358101634,706.6225410794591
2020-04-19,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,0.0
2020-04-22,41.700039307463335,0.0,41.700039307463335,82.71202796635353
2020-04-23,609.4005744356889,0.0,609.4005744356889,1208.746039393189
2020-04-24,450.550424699702,0.0,450.550424699702,893.6667673918589
2020-04-25,415.2103913873344,0.0,415.2103913873344,823.5698113167779
2020-04-26,354.6303342831108,0.0,354.6303342831108,703.4092680505503
2020-04-27,0.0,0.0,0.0,0.0
2020-04-28,274.1702584395018,0.0,274.1702584395018,543.8167076147519
2020-04-29,502.88047402726966,208.76019678239902,711.6406708096687,1411.5392705509778
2020-04-30,187.41017665735484,80.65007602270786,268.0602526800627,531.6975111909044
2020-05-01,382.7003607425952,338.98031953102924,721.6806802736244,1431.453629322734
2020-05-02,277.22026131450815,397.15037436352674,674.3706356780349,1337.6141558673821
2020-05-03,367.0603459999401,472.7804456542582,839.8407916541983,1665.8242102461022
2020-05-04,620.4205848234146,513.3504838965524,1133.771068719967,2248.8349148060543
2020-05-05,873.7308235997608,552.3305206400777,1426.0613442398385,2828.5926762997196
2020-05-06,853.7108047284057,424.2403998992395,1277.9512046276452,2534.8162143789345
2020-05-07,239.84022607918496,145.920137547843,385.76036362702797,765.15568125421
2020-05-08,0.0,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0,0.0
2020-05-10,327.34030855887426,272.76025711040035,600.1005656692746,1190.2994720050062
2020-05-11,1063.9710029247415,905.8108538391676,1969.7818567639092,3907.062312891214
2020-05-12,1374.6112957417804,1102.4110391592492,2477.0223349010294,4913.173801276192
2020-05-13,1488.691403276443,1093.4010306661987,2582.092433942642,5121.58034272523
2020-05-14,1354.8512771155067,772.1107278102057,2126.9620049257123,4218.82913677015
2020-05-15,349.5403294851497,245.6402315464101,595.1805610315598,1180.540642806099
2020-05-16,1012.1109540402107,558.9805269085357,1571.0914809487463,3116.259952461838
2020-05-17,790.9607455786858,473.7104465308981,1264.671192109584,2508.4753095493597
2020-05-18,740.0706976084999,369.4503482528137,1109.5210458613137,2200.734994465916
2020-05-19,0.0,0.0,0.0,0.0
2020-05-20,0.0,0.0,0.0,0.0
2020-05-21,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0
2020-05-30,0.0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,0.0
2020-06-03,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,0.0
2020-06-06,0.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0
2020-06-15,91.50008625018934,0.0,91.50008625018934,181.49042107725057
